19	9	1	25.421794891357422
19	36	2	16.72164535522461
19	42	3	16.10953712463379
19	7	4	15.70569896697998
19	55	5	15.404051780700684
19	18	6	14.791627883911133
19	40	7	14.772500991821289
19	14	8	14.67465877532959
19	5	9	14.54266357421875
19	2	10	14.507347106933594
110	18	1	24.93402099609375
110	17	2	24.746482849121094
110	37	3	17.1014461517334
110	19	4	15.325695037841797
110	51	5	14.163594245910645
110	0	6	13.004256248474121
110	88	7	12.633013725280762
110	21	8	12.095974922180176
110	2	9	12.067717552185059
110	42	10	11.917716026306152
119	21	1	26.750337600708008
119	18	2	12.374098777770996
119	19	3	11.495438575744629
119	42	4	9.93028736114502
119	5	5	9.571189880371094
119	2	6	9.441778182983398
119	36	7	9.21883487701416
119	7	8	9.000527381896973
119	55	9	8.846768379211426
119	0	10	8.798381805419922
176	37	1	20.18857765197754
176	7	2	13.712302207946777
176	17	3	12.926413536071777
176	86	4	12.207327842712402
176	96	5	11.891895294189453
176	13	6	11.603192329406738
176	78	7	11.452624320983887
176	12	8	11.324514389038086
176	2	9	11.144102096557617
176	99	10	10.993237495422363
204	40	1	25.753507614135742
204	67	2	13.5901517868042
204	38	3	13.175088882446289
204	22	4	12.028105735778809
204	8	5	10.916342735290527
204	94	6	10.465981483459473
204	10	7	9.890485763549805
204	49	8	9.543292045593262
204	2	9	9.400172233581543
204	63	10	9.32840347290039
207	10	1	27.492502212524414
207	25	2	26.94630241394043
207	20	3	26.702348709106445
207	13	4	22.363351821899414
207	1	5	22.140560150146484
207	2	6	22.10529136657715
207	0	7	21.77121353149414
207	44	8	21.602895736694336
207	6	9	20.487716674804688
207	12	10	19.436206817626953
258	33	1	22.76430892944336
258	28	2	22.728254318237305
258	31	3	22.582242965698242
258	29	4	21.503639221191406
258	26	5	21.371145248413086
258	27	6	18.389177322387695
258	34	7	16.283475875854492
258	30	8	15.919718742370605
258	43	9	14.378556251525879
258	32	10	13.84965991973877
262	4	1	25.055652618408203
262	7	2	23.275550842285156
262	3	3	22.728107452392578
262	5	4	19.343643188476562
262	14	5	13.85798168182373
262	44	6	10.399495124816895
262	10	7	10.046964645385742
262	2	8	9.378210067749023
262	20	9	9.279088973999023
262	9	10	9.017023086547852
340	11	1	22.501493453979492
340	16	2	22.096364974975586
340	14	3	13.179705619812012
340	9	4	12.727903366088867
340	40	5	12.290633201599121
340	55	6	12.114813804626465
340	36	7	11.584831237792969
340	44	8	11.32308578491211
340	7	9	11.168468475341797
340	30	10	10.962376594543457
386	41	1	23.004512786865234
386	14	2	14.903002738952637
386	15	3	13.144082069396973
386	36	4	12.807985305786133
386	4	5	12.615199089050293
386	19	6	12.588025093078613
386	2	7	12.421006202697754
386	25	8	12.146429061889648
386	42	9	12.028560638427734
386	9	10	12.024260520935059
435	48	1	24.2851619720459
435	47	2	23.871845245361328
435	77	3	10.553691864013672
435	99	4	8.318217277526855
435	93	5	7.9375104904174805
435	58	6	7.911745071411133
435	62	7	7.668400764465332
435	60	8	7.506447792053223
435	76	9	7.312532901763916
435	75	10	7.24245548248291
443	49	1	22.897708892822266
443	13	2	12.445338249206543
443	1	3	11.90914249420166
443	44	4	11.340801239013672
443	10	5	10.784626007080078
443	2	6	10.39146614074707
443	97	7	9.969027519226074
443	50	8	9.611164093017578
443	66	9	9.279338836669922
443	78	10	9.254237174987793
537	75	1	27.315996170043945
537	76	2	27.135622024536133
537	77	3	20.39427375793457
537	97	4	14.53798770904541
537	58	5	12.318535804748535
537	47	6	9.552837371826172
537	48	7	8.74440860748291
537	78	8	7.967647552490234
537	61	9	7.8304123878479
537	68	10	7.558011054992676
553	70	1	24.508874893188477
553	69	2	22.715585708618164
553	73	3	13.058027267456055
553	72	4	10.157026290893555
553	71	5	9.097428321838379
553	86	6	8.946708679199219
553	66	7	8.700384140014648
553	58	8	7.943509101867676
553	74	9	7.8099164962768555
553	63	10	7.678440093994141
596	79	1	25.422950744628906
596	82	2	22.56948471069336
596	80	3	16.202802658081055
596	81	4	13.376052856445312
596	83	5	13.167412757873535
596	78	6	11.686819076538086
596	87	7	9.178444862365723
596	72	8	9.024587631225586
596	90	9	8.920398712158203
596	43	10	8.879148483276367
611	85	1	26.911148071289062
611	84	2	15.605151176452637
611	66	3	12.099530220031738
611	86	4	11.628897666931152
611	34	5	10.253866195678711
611	95	6	9.352029800415039
611	94	7	8.169876098632812
611	2	8	8.049421310424805
611	49	9	7.887705326080322
611	51	10	7.558132648468018
652	87	1	26.14026641845703
652	21	2	12.091532707214355
652	19	3	9.6904878616333
652	74	4	9.513602256774902
652	2	5	9.30549144744873
652	88	6	8.614302635192871
652	0	7	8.44309139251709
652	18	8	8.28758430480957
652	22	9	8.25216293334961
652	63	10	8.246345520019531
670	94	1	20.1153564453125
670	95	2	19.25674057006836
670	84	3	11.162446975708008
670	51	4	11.001310348510742
670	88	5	10.10332202911377
670	82	6	9.997735023498535
670	97	7	9.663203239440918
670	58	8	9.38966178894043
670	72	9	9.384485244750977
670	61	10	9.338521003723145
672	85	1	10.250640869140625
672	96	2	10.151314735412598
672	95	3	10.120780944824219
672	66	4	9.288209915161133
672	34	5	8.663180351257324
672	94	6	8.281439781188965
672	70	7	8.257226943969727
672	69	8	8.094797134399414
672	80	9	7.417539119720459
672	90	10	7.364295959472656
684	90	1	12.434004783630371
684	48	2	10.614706039428711
684	97	3	10.094064712524414
684	95	4	9.606675148010254
684	77	5	9.342528343200684
684	88	6	8.478914260864258
684	47	7	8.471020698547363
684	94	8	8.427323341369629
684	91	9	8.42294692993164
684	14	10	8.408483505249023
703	91	1	24.517009735107422
703	60	2	13.287216186523438
703	51	3	10.749704360961914
703	61	4	10.741158485412598
703	86	5	9.873824119567871
703	57	6	9.515279769897461
703	38	7	9.171247482299805
703	8	8	8.845726013183594
703	82	9	8.762052536010742
703	59	10	8.57568359375
707	90	1	22.409095764160156
707	92	2	9.850983619689941
707	76	3	9.300763130187988
707	97	4	8.935565948486328
707	98	5	8.520936965942383
707	93	6	8.481779098510742
707	91	7	8.460517883300781
707	81	8	8.318930625915527
707	48	9	8.30042839050293
707	70	10	8.249139785766602
769	77	1	10.486976623535156
769	97	2	9.196822166442871
769	76	3	8.923779487609863
769	62	4	8.881848335266113
769	75	5	8.421234130859375
769	90	6	8.079380989074707
769	95	7	7.66481876373291
769	92	8	7.595111846923828
769	96	9	7.498254299163818
769	84	10	7.194025039672852
804	98	1	22.55154037475586
804	93	2	22.12511444091797
804	38	3	17.628841400146484
804	48	4	9.518996238708496
804	47	5	8.851814270019531
804	88	6	8.520857810974121
804	83	7	8.453605651855469
804	58	8	8.43701457977295
804	56	9	8.316659927368164
804	15	10	8.241742134094238
806	68	1	9.04653263092041
806	96	2	9.008652687072754
806	60	3	8.097334861755371
806	95	4	7.92205286026001
806	94	5	7.609655857086182
806	66	6	7.464242458343506
806	92	7	7.297397613525391
806	84	8	7.263190269470215
806	83	9	7.240564823150635
806	27	10	6.992739200592041
811	95	1	10.045417785644531
811	68	2	9.76993179321289
811	48	3	8.90893840789795
811	82	4	8.906152725219727
811	88	5	8.855470657348633
811	77	6	8.641188621520996
811	39	7	8.345458984375
811	84	8	8.323528289794922
811	53	9	7.954962253570557
811	94	10	7.884705066680908
819	91	1	9.921133041381836
819	95	2	9.189623832702637
819	52	3	8.883447647094727
819	90	4	8.024866104125977
819	77	5	7.740996360778809
819	89	6	7.523184776306152
819	56	7	7.521511554718018
819	53	8	7.202632904052734
819	88	9	7.181944847106934
819	97	10	7.148787021636963
956	95	1	9.391703605651855
956	48	2	8.777060508728027
956	90	3	8.63225269317627
956	91	4	8.556892395019531
956	53	5	8.292518615722656
956	56	6	7.776038646697998
956	88	7	7.762429237365723
956	76	8	7.716848850250244
956	52	9	7.317356109619141
956	74	10	7.206448554992676
990	90	1	10.5919189453125
990	98	2	8.803337097167969
990	71	3	8.69394588470459
990	48	4	8.23694896697998
990	64	5	7.480402946472168
990	84	6	7.162529945373535
990	47	7	7.054854393005371
990	83	8	6.916683673858643
990	89	9	6.909925937652588
990	61	10	6.84210729598999
1042	47	1	9.472301483154297
1042	43	2	8.389966011047363
1042	74	3	7.697663307189941
1042	48	4	7.166285514831543
1042	95	5	7.095057487487793
1042	45	6	6.978503704071045
1042	37	7	6.969390392303467
1042	12	8	6.922889709472656
1042	94	9	6.908845901489258
1042	33	10	6.794342041015625
1043	95	1	10.531801223754883
1043	94	2	8.687993049621582
1043	48	3	8.048480987548828
1043	30	4	8.029586791992188
1043	6	5	7.960811138153076
1043	47	6	7.649136066436768
1043	14	7	7.0764594078063965
1043	69	8	7.007551193237305
1043	29	9	6.931143760681152
1043	10	10	6.751826286315918
1050	72	1	11.502161979675293
1050	95	2	8.44610595703125
1050	67	3	8.265958786010742
1050	90	4	8.195451736450195
1050	43	5	8.079259872436523
1050	53	6	8.05028247833252
1050	47	7	7.986150741577148
1050	64	8	7.580062389373779
1050	74	9	7.514442443847656
1050	77	10	7.504988193511963
1065	82	1	7.298311233520508
1065	80	2	7.049536228179932
1065	84	3	6.825272560119629
1065	95	4	6.765890121459961
1065	70	5	6.695689678192139
1065	62	6	6.656179904937744
1065	78	7	6.641942501068115
1065	91	8	6.607664585113525
1065	93	9	6.515152931213379
1065	44	10	6.509584426879883
1100	77	1	7.451783180236816
1100	78	2	6.926311492919922
1100	29	3	6.707396030426025
1100	83	4	6.584207534790039
1100	51	5	6.569606304168701
1100	60	6	6.489735126495361
1100	84	7	6.384555339813232
1100	72	8	6.381777763366699
1100	91	9	6.338525295257568
1100	98	10	6.213428497314453
1129	51	1	8.7570219039917
1129	58	2	8.72473430633545
1129	72	3	8.334928512573242
1129	32	4	7.249080181121826
1129	61	5	7.0565619468688965
1129	90	6	6.699258327484131
1129	12	7	6.656947135925293
1129	82	8	6.6378560066223145
1129	64	9	6.596377849578857
1129	85	10	6.5573015213012695
1212	53	1	11.931183815002441
1212	51	2	10.661174774169922
1212	94	3	9.892203330993652
1212	26	4	9.838074684143066
1212	27	5	9.584848403930664
1212	72	6	9.434944152832031
1212	22	7	9.344243049621582
1212	33	8	9.132286071777344
1212	28	9	9.089767456054688
1212	32	10	9.071817398071289
1267	54	1	12.918481826782227
1267	30	2	10.42470645904541
1267	5	3	10.23620319366455
1267	2	4	9.621342658996582
1267	3	5	9.34542465209961
1267	77	6	9.313157081604004
1267	29	7	9.070699691772461
1267	42	8	8.9437894821167
1267	14	9	8.916521072387695
1267	46	10	8.843613624572754
1297	22	1	11.150774955749512
1297	32	2	10.699402809143066
1297	17	3	9.997529983520508
1297	68	4	9.883393287658691
1297	56	5	9.586487770080566
1297	71	6	9.350235939025879
1297	83	7	9.215686798095703
1297	34	8	9.081332206726074
1297	14	9	8.950577735900879
1297	88	10	8.522095680236816
1298	18	1	10.222047805786133
1298	12	2	9.809163093566895
1298	19	3	9.396960258483887
1298	42	4	9.24916934967041
1298	74	5	8.840983390808105
1298	37	6	8.693413734436035
1298	95	7	8.447065353393555
1298	17	8	8.217981338500977
1298	24	9	8.042709350585938
1298	14	10	7.95384407043457
1304	59	1	16.50051498413086
1304	42	2	9.7716064453125
1304	5	3	8.874605178833008
1304	36	4	8.213645935058594
1304	3	5	8.168185234069824
1304	51	6	7.688157081604004
1304	82	7	7.48974084854126
1304	29	8	7.424517631530762
1304	26	9	7.285478591918945
1304	21	10	7.176077365875244
1306	30	1	9.845714569091797
1306	16	2	9.802002906799316
1306	18	3	9.359660148620605
1306	6	4	9.129426002502441
1306	2	5	9.118767738342285
1306	10	6	8.707563400268555
1306	57	7	8.700581550598145
1306	65	8	8.591119766235352
1306	13	9	8.556610107421875
1306	0	10	8.445094108581543
1348	80	1	11.739585876464844
1348	34	2	8.1133451461792
1348	96	3	7.876512050628662
