19	28	1	23.771289825439453
19	14	2	14.938431739807129
19	87	3	14.228400230407715
19	12	4	14.091010093688965
19	49	5	13.72718334197998
19	5	6	13.687980651855469
19	73	7	13.649720191955566
19	13	8	13.38819694519043
19	105	9	13.09940242767334
19	6	10	13.073945045471191
110	87	1	23.348411560058594
110	73	2	23.000699996948242
110	90	3	14.862213134765625
110	0	4	12.499622344970703
110	95	5	11.992960929870605
110	49	6	10.25665283203125
110	105	7	9.305112838745117
110	44	8	9.181718826293945
110	45	9	8.829671859741211
110	24	10	8.351659774780273
119	95	1	26.13300323486328
119	87	2	12.231797218322754
119	90	3	11.092824935913086
119	8	4	8.973499298095703
119	107	5	8.446676254272461
119	0	6	8.420013427734375
119	49	7	7.700027942657471
119	6	8	7.01978874206543
119	28	9	6.8883867263793945
119	104	10	6.783990859985352
176	14	1	13.349115371704102
176	73	2	12.890449523925781
176	44	3	11.489557266235352
176	90	4	10.416589736938477
176	107	5	9.505504608154297
176	95	6	9.113656044006348
176	6	7	9.027944564819336
176	87	8	8.74256706237793
176	27	9	8.389588356018066
176	28	10	8.373641967773438
204	88	1	12.816130638122559
204	41	2	10.806041717529297
204	22	3	10.740365982055664
204	10	4	9.654226303100586
204	129	5	9.456214904785156
204	5	6	9.057336807250977
204	2	7	8.891181945800781
204	91	8	7.8676300048828125
204	9	9	7.823205471038818
204	25	10	7.709790229797363
207	10	1	27.26957130432129
207	39	2	26.94497299194336
207	91	3	26.580278396606445
207	44	4	21.928783416748047
207	2	5	21.83108901977539
207	5	6	21.777448654174805
207	0	7	21.42673110961914
207	24	8	21.104578018188477
207	13	9	20.22553253173828
207	38	10	18.948957443237305
258	114	1	22.764055252075195
258	116	2	22.706729888916016
258	23	3	22.582242965698242
258	118	4	21.5058650970459
258	113	5	21.364200592041016
258	45	6	18.36736297607422
258	101	7	16.11871910095215
258	40	8	15.678796768188477
258	29	9	13.47724723815918
258	26	10	12.843162536621094
262	9	1	24.7047119140625
262	14	2	22.80185317993164
262	6	3	22.415847778320312
262	12	4	19.146039962768555
262	49	5	13.612953186035156
262	24	6	9.721358299255371
262	5	7	9.269681930541992
262	91	8	8.84091854095459
262	2	9	8.834104537963867
262	28	10	8.727161407470703
340	32	1	21.838102340698242
340	57	2	21.824012756347656
340	49	3	12.714302062988281
340	28	4	11.91149616241455
340	3	5	10.826353073120117
340	24	6	10.642236709594727
340	9	7	10.530609130859375
340	14	8	10.522425651550293
340	39	9	10.482402801513672
340	5	10	10.315754890441895
386	58	1	22.549959182739258
386	49	2	14.068672180175781
386	52	3	12.581753730773926
386	9	4	11.997652053833008
386	5	5	11.87360954284668
386	91	6	11.35502815246582
386	28	7	11.29112434387207
386	2	8	11.187509536743164
386	0	9	11.1103515625
386	14	10	10.983621597290039
435	109	1	7.820770740509033
435	72	2	7.6749348640441895
435	76	3	7.076877117156982
435	117	4	6.776376724243164
435	85	5	6.584084510803223
435	66	6	6.210506439208984
435	65	7	6.154919624328613
435	42	8	5.863749027252197
435	10	9	5.747603893280029
435	20	10	5.5631914138793945
443	44	1	12.343172073364258
443	2	2	11.771424293518066
443	10	3	10.494771957397461
443	5	4	10.231598854064941
443	72	5	9.402494430541992
443	119	6	9.358288764953613
443	107	7	8.849588394165039
443	91	8	8.741181373596191
443	73	9	8.70549201965332
443	13	10	8.618791580200195
537	83	1	8.673361778259277
537	15	2	6.9268598556518555
537	65	3	6.853684425354004
537	117	4	6.5096564292907715
537	10	5	5.897311210632324
537	46	6	5.8449859619140625
537	12	7	5.8425140380859375
537	98	8	5.757157802581787
537	91	9	5.707061767578125
537	100	10	5.3252787590026855
553	59	1	22.463523864746094
553	60	2	13.028762817382812
553	10	3	7.560783386230469
553	12	4	7.318269729614258
553	32	5	7.271518707275391
553	28	6	7.251167297363281
553	104	7	7.165395259857178
553	13	8	6.881763458251953
